"URL encoded name","decoded name"
"Atlanta%202017%20Mirage%20Souvenir%20Package","Atlanta 2017 Mirage Souvenir Package"
"Atlanta%202017%20Nuke%20Souvenir%20Package","Atlanta 2017 Nuke Souvenir Package"
"Atlanta%202017%20Overpass%20Souvenir%20Package","Atlanta 2017 Overpass Souvenir Package"
"Atlanta%202017%20Train%20Souvenir%20Package","Atlanta 2017 Train Souvenir Package"
"Audience%20Participation%20Parcel","Audience Participation Parcel"
"AUG%20%7C%20Akihabara%20Accept%20(Battle-Scarred)","AUG | Akihabara Accept (Battle-Scarred)"
"AUG%20%7C%20Akihabara%20Accept%20(Factory%20New)","AUG | Akihabara Accept (Factory New)"
"AUG%20%7C%20Akihabara%20Accept%20(Field-Tested)","AUG | Akihabara Accept (Field-Tested)"
"AUG%20%7C%20Akihabara%20Accept%20(Minimal%20Wear)","AUG | Akihabara Accept (Minimal Wear)"
"AUG%20%7C%20Akihabara%20Accept%20(Well-Worn)","AUG | Akihabara Accept (Well-Worn)"
"AUG%20%7C%20Amber%20Fade%20(Factory%20New)","AUG | Amber Fade (Factory New)"
"AUG%20%7C%20Amber%20Fade%20(Field-Tested)","AUG | Amber Fade (Field-Tested)"
"AUG%20%7C%20Amber%20Fade%20(Minimal%20Wear)","AUG | Amber Fade (Minimal Wear)"
"AUG%20%7C%20Amber%20Fade%20(Well-Worn)","AUG | Amber Fade (Well-Worn)"
"AUG%20%7C%20Amber%20Slipstream%20(Battle-Scarred)","AUG | Amber Slipstream (Battle-Scarred)"
"AUG%20%7C%20Amber%20Slipstream%20(Factory%20New)","AUG | Amber Slipstream (Factory New)"
"AUG%20%7C%20Amber%20Slipstream%20(Field-Tested)","AUG | Amber Slipstream (Field-Tested)"
"AUG%20%7C%20Amber%20Slipstream%20(Minimal%20Wear)","AUG | Amber Slipstream (Minimal Wear)"
"AUG%20%7C%20Amber%20Slipstream%20(Well-Worn)","AUG | Amber Slipstream (Well-Worn)"
"AUG%20%7C%20Anodized%20Navy%20(Factory%20New)","AUG | Anodized Navy (Factory New)"
"AUG%20%7C%20Anodized%20Navy%20(Minimal%20Wear)","AUG | Anodized Navy (Minimal Wear)"
"AUG%20%7C%20Arctic%20Wolf%20(Battle-Scarred)","AUG | Arctic Wolf (Battle-Scarred)"
"AUG%20%7C%20Arctic%20Wolf%20(Factory%20New)","AUG | Arctic Wolf (Factory New)"
"AUG%20%7C%20Arctic%20Wolf%20(Field-Tested)","AUG | Arctic Wolf (Field-Tested)"
"AUG%20%7C%20Arctic%20Wolf%20(Minimal%20Wear)","AUG | Arctic Wolf (Minimal Wear)"
"AUG%20%7C%20Arctic%20Wolf%20(Well-Worn)","AUG | Arctic Wolf (Well-Worn)"
"AUG%20%7C%20Aristocrat%20(Battle-Scarred)","AUG | Aristocrat (Battle-Scarred)"
"AUG%20%7C%20Aristocrat%20(Factory%20New)","AUG | Aristocrat (Factory New)"
"AUG%20%7C%20Aristocrat%20(Field-Tested)","AUG | Aristocrat (Field-Tested)"
"AUG%20%7C%20Aristocrat%20(Minimal%20Wear)","AUG | Aristocrat (Minimal Wear)"
"AUG%20%7C%20Aristocrat%20(Well-Worn)","AUG | Aristocrat (Well-Worn)"
"AUG%20%7C%20Bengal%20Tiger%20(Battle-Scarred)","AUG | Bengal Tiger (Battle-Scarred)"
"AUG%20%7C%20Bengal%20Tiger%20(Factory%20New)","AUG | Bengal Tiger (Factory New)"
"AUG%20%7C%20Bengal%20Tiger%20(Field-Tested)","AUG | Bengal Tiger (Field-Tested)"
"AUG%20%7C%20Bengal%20Tiger%20(Minimal%20Wear)","AUG | Bengal Tiger (Minimal Wear)"
"AUG%20%7C%20Bengal%20Tiger%20(Well-Worn)","AUG | Bengal Tiger (Well-Worn)"
"AUG%20%7C%20Carved%20Jade%20(Factory%20New)","AUG | Carved Jade (Factory New)"
"AUG%20%7C%20Carved%20Jade%20(Field-Tested)","AUG | Carved Jade (Field-Tested)"
"AUG%20%7C%20Carved%20Jade%20(Minimal%20Wear)","AUG | Carved Jade (Minimal Wear)"
"AUG%20%7C%20Chameleon%20(Battle-Scarred)","AUG | Chameleon (Battle-Scarred)"
"AUG%20%7C%20Chameleon%20(Factory%20New)","AUG | Chameleon (Factory New)"
"AUG%20%7C%20Chameleon%20(Field-Tested)","AUG | Chameleon (Field-Tested)"
"AUG%20%7C%20Chameleon%20(Minimal%20Wear)","AUG | Chameleon (Minimal Wear)"
"AUG%20%7C%20Chameleon%20(Well-Worn)","AUG | Chameleon (Well-Worn)"
"AUG%20%7C%20Colony%20(Battle-Scarred)","AUG | Colony (Battle-Scarred)"
"AUG%20%7C%20Colony%20(Factory%20New)","AUG | Colony (Factory New)"
"AUG%20%7C%20Colony%20(Field-Tested)","AUG | Colony (Field-Tested)"
"AUG%20%7C%20Colony%20(Minimal%20Wear)","AUG | Colony (Minimal Wear)"
"AUG%20%7C%20Colony%20(Well-Worn)","AUG | Colony (Well-Worn)"
"AUG%20%7C%20Condemned%20(Battle-Scarred)","AUG | Condemned (Battle-Scarred)"
"AUG%20%7C%20Condemned%20(Factory%20New)","AUG | Condemned (Factory New)"
"AUG%20%7C%20Condemned%20(Field-Tested)","AUG | Condemned (Field-Tested)"
"AUG%20%7C%20Condemned%20(Minimal%20Wear)","AUG | Condemned (Minimal Wear)"
"AUG%20%7C%20Condemned%20(Well-Worn)","AUG | Condemned (Well-Worn)"
"AUG%20%7C%20Contractor%20(Battle-Scarred)","AUG | Contractor (Battle-Scarred)"
"AUG%20%7C%20Contractor%20(Factory%20New)","AUG | Contractor (Factory New)"
"AUG%20%7C%20Contractor%20(Field-Tested)","AUG | Contractor (Field-Tested)"
"AUG%20%7C%20Contractor%20(Minimal%20Wear)","AUG | Contractor (Minimal Wear)"
"AUG%20%7C%20Contractor%20(Well-Worn)","AUG | Contractor (Well-Worn)"
"AUG%20%7C%20Copperhead%20(Field-Tested)","AUG | Copperhead (Field-Tested)"
"AUG%20%7C%20Copperhead%20(Minimal%20Wear)","AUG | Copperhead (Minimal Wear)"
"AUG%20%7C%20Daedalus%20(Battle-Scarred)","AUG | Daedalus (Battle-Scarred)"
"AUG%20%7C%20Daedalus%20(Factory%20New)","AUG | Daedalus (Factory New)"
"AUG%20%7C%20Daedalus%20(Field-Tested)","AUG | Daedalus (Field-Tested)"
"AUG%20%7C%20Daedalus%20(Minimal%20Wear)","AUG | Daedalus (Minimal Wear)"
"AUG%20%7C%20Daedalus%20(Well-Worn)","AUG | Daedalus (Well-Worn)"
"AUG%20%7C%20Death%20by%20Puppy%20(Factory%20New)","AUG | Death by Puppy (Factory New)"
"AUG%20%7C%20Death%20by%20Puppy%20(Field-Tested)","AUG | Death by Puppy (Field-Tested)"
"AUG%20%7C%20Death%20by%20Puppy%20(Minimal%20Wear)","AUG | Death by Puppy (Minimal Wear)"
"AUG%20%7C%20Death%20by%20Puppy%20(Well-Worn)","AUG | Death by Puppy (Well-Worn)"
"AUG%20%7C%20Flame%20J%C3%B6rmungandr%20(Battle-Scarred)","AUG | Flame Jörmungandr (Battle-Scarred)"
"AUG%20%7C%20Flame%20Jörmungandr%20(Factory%20New)","AUG | Flame Jörmungandr (Factory New)"
"AUG%20%7C%20Flame%20Jörmungandr%20(Field-Tested)","AUG | Flame Jörmungandr (Field-Tested)"
"AUG%20%7C%20Flame%20Jörmungandr%20(Minimal%20Wear)","AUG | Flame Jörmungandr (Minimal Wear)"
"AUG%20%7C%20Flame%20Jörmungandr%20(Well-Worn)","AUG | Flame Jörmungandr (Well-Worn)"
"AUG%20%7C%20Fleet%20Flock%20(Battle-Scarred)","AUG | Fleet Flock (Battle-Scarred)"
"AUG%20%7C%20Fleet%20Flock%20(Factory%20New)","AUG | Fleet Flock (Factory New)"
"AUG%20%7C%20Fleet%20Flock%20(Field-Tested)","AUG | Fleet Flock (Field-Tested)"
"AUG%20%7C%20Fleet%20Flock%20(Minimal%20Wear)","AUG | Fleet Flock (Minimal Wear)"
"AUG%20%7C%20Fleet%20Flock%20(Well-Worn)","AUG | Fleet Flock (Well-Worn)"
"AUG%20%7C%20Hot%20Rod%20(Factory%20New)","AUG | Hot Rod (Factory New)"
"AUG%20%7C%20Hot%20Rod%20(Minimal%20Wear)","AUG | Hot Rod (Minimal Wear)"
"AUG%20%7C%20Midnight%20Lily%20(Battle-Scarred)","AUG | Midnight Lily (Battle-Scarred)"
"AUG%20%7C%20Midnight%20Lily%20(Factory%20New)","AUG | Midnight Lily (Factory New)"
"AUG%20%7C%20Midnight%20Lily%20(Field-Tested)","AUG | Midnight Lily (Field-Tested)"
"AUG%20%7C%20Midnight%20Lily%20(Minimal%20Wear)","AUG | Midnight Lily (Minimal Wear)"
"AUG%20%7C%20Midnight%20Lily%20(Well-Worn)","AUG | Midnight Lily (Well-Worn)"
"AUG%20%7C%20Momentum%20(Battle-Scarred)","AUG | Momentum (Battle-Scarred)"
"AUG%20%7C%20Momentum%20(Factory%20New)","AUG | Momentum (Factory New)"
"AUG%20%7C%20Momentum%20(Field-Tested)","AUG | Momentum (Field-Tested)"
"AUG%20%7C%20Momentum%20(Minimal%20Wear)","AUG | Momentum (Minimal Wear)"
"AUG%20%7C%20Momentum%20(Well-Worn)","AUG | Momentum (Well-Worn)"
"AUG%20%7C%20Navy%20Murano%20(Battle-Scarred)","AUG | Navy Murano (Battle-Scarred)"
"AUG%20%7C%20Navy%20Murano%20(Factory%20New)","AUG | Navy Murano (Factory New)"
"AUG%20%7C%20Navy%20Murano%20(Field-Tested)","AUG | Navy Murano (Field-Tested)"
"AUG%20%7C%20Navy%20Murano%20(Minimal%20Wear)","AUG | Navy Murano (Minimal Wear)"
"AUG%20%7C%20Navy%20Murano%20(Well-Worn)","AUG | Navy Murano (Well-Worn)"
"AUG%20%7C%20Plague%20(Battle-Scarred)","AUG | Plague (Battle-Scarred)"
"AUG%20%7C%20Plague%20(Factory%20New)","AUG | Plague (Factory New)"
"AUG%20%7C%20Plague%20(Field-Tested)","AUG | Plague (Field-Tested)"
"AUG%20%7C%20Plague%20(Minimal%20Wear)","AUG | Plague (Minimal Wear)"
"AUG%20%7C%20Plague%20(Well-Worn)","AUG | Plague (Well-Worn)"
"AUG%20%7C%20Radiation%20Hazard%20(Battle-Scarred)","AUG | Radiation Hazard (Battle-Scarred)"
"AUG%20%7C%20Radiation%20Hazard%20(Factory%20New)","AUG | Radiation Hazard (Factory New)"
"AUG%20%7C%20Radiation%20Hazard%20(Field-Tested)","AUG | Radiation Hazard (Field-Tested)"
"AUG%20%7C%20Radiation%20Hazard%20(Minimal%20Wear)","AUG | Radiation Hazard (Minimal Wear)"
"AUG%20%7C%20Radiation%20Hazard%20(Well-Worn)","AUG | Radiation Hazard (Well-Worn)"
"AUG%20%7C%20Random%20Access%20(Battle-Scarred)","AUG | Random Access (Battle-Scarred)"
"AUG%20%7C%20Random%20Access%20(Factory%20New)","AUG | Random Access (Factory New)"
"AUG%20%7C%20Random%20Access%20(Field-Tested)","AUG | Random Access (Field-Tested)"
"AUG%20%7C%20Random%20Access%20(Minimal%20Wear)","AUG | Random Access (Minimal Wear)"
"AUG%20%7C%20Random%20Access%20(Well-Worn)","AUG | Random Access (Well-Worn)"
"AUG%20%7C%20Ricochet%20(Battle-Scarred)","AUG | Ricochet (Battle-Scarred)"
"AUG%20%7C%20Ricochet%20(Factory%20New)","AUG | Ricochet (Factory New)"
"AUG%20%7C%20Ricochet%20(Field-Tested)","AUG | Ricochet (Field-Tested)"
"AUG%20%7C%20Ricochet%20(Minimal%20Wear)","AUG | Ricochet (Minimal Wear)"
"AUG%20%7C%20Ricochet%20(Well-Worn)","AUG | Ricochet (Well-Worn)"
"AUG%20%7C%20Sand%20Storm%20(Battle-Scarred)","AUG | Sand Storm (Battle-Scarred)"
"AUG%20%7C%20Sand%20Storm%20(Factory%20New)","AUG | Sand Storm (Factory New)"
"AUG%20%7C%20Sand%20Storm%20(Field-Tested)","AUG | Sand Storm (Field-Tested)"
"AUG%20%7C%20Sand%20Storm%20(Minimal%20Wear)","AUG | Sand Storm (Minimal Wear)"
"AUG%20%7C%20Sand%20Storm%20(Well-Worn)","AUG | Sand Storm (Well-Worn)"
"AUG%20%7C%20Snake%20Pit%20(Battle-Scarred)","AUG | Snake Pit (Battle-Scarred)"
"AUG%20%7C%20Snake%20Pit%20(Factory%20New)","AUG | Snake Pit (Factory New)"
"AUG%20%7C%20Snake%20Pit%20(Field-Tested)","AUG | Snake Pit (Field-Tested)"
"AUG%20%7C%20Snake%20Pit%20(Minimal%20Wear)","AUG | Snake Pit (Minimal Wear)"
"AUG%20%7C%20Snake%20Pit%20(Well-Worn)","AUG | Snake Pit (Well-Worn)"
"AUG%20%7C%20Spalted%20Wood%20(Battle-Scarred)","AUG | Spalted Wood (Battle-Scarred)"
"AUG%20%7C%20Spalted%20Wood%20(Factory%20New)","AUG | Spalted Wood (Factory New)"
"AUG%20%7C%20Spalted%20Wood%20(Field-Tested)","AUG | Spalted Wood (Field-Tested)"
"AUG%20%7C%20Spalted%20Wood%20(Minimal%20Wear)","AUG | Spalted Wood (Minimal Wear)"
"AUG%20%7C%20Spalted%20Wood%20(Well-Worn)","AUG | Spalted Wood (Well-Worn)"
"AUG%20%7C%20Storm%20(Battle-Scarred)","AUG | Storm (Battle-Scarred)"
"AUG%20%7C%20Storm%20(Factory%20New)","AUG | Storm (Factory New)"
"AUG%20%7C%20Storm%20(Field-Tested)","AUG | Storm (Field-Tested)"
"AUG%20%7C%20Storm%20(Minimal%20Wear)","AUG | Storm (Minimal Wear)"
"AUG%20%7C%20Storm%20(Well-Worn)","AUG | Storm (Well-Worn)"
"AUG%20%7C%20Stymphalian%20(Battle-Scarred)","AUG | Stymphalian (Battle-Scarred)"
"AUG%20%7C%20Stymphalian%20(Factory%20New)","AUG | Stymphalian (Factory New)"
"AUG%20%7C%20Stymphalian%20(Field-Tested)","AUG | Stymphalian (Field-Tested)"
"AUG%20%7C%20Stymphalian%20(Minimal%20Wear)","AUG | Stymphalian (Minimal Wear)"
"AUG%20%7C%20Stymphalian%20(Well-Worn)","AUG | Stymphalian (Well-Worn)"
"AUG%20%7C%20Surveillance%20(Battle-Scarred)","AUG | Surveillance (Battle-Scarred)"
"AUG%20%7C%20Surveillance%20(Factory%20New)","AUG | Surveillance (Factory New)"
"AUG%20%7C%20Surveillance%20(Field-Tested)","AUG | Surveillance (Field-Tested)"
"AUG%20%7C%20Surveillance%20(Minimal%20Wear)","AUG | Surveillance (Minimal Wear)"
"AUG%20%7C%20Surveillance%20(Well-Worn)","AUG | Surveillance (Well-Worn)"
"AUG%20%7C%20Sweeper%20(Battle-Scarred)","AUG | Sweeper (Battle-Scarred)"
"AUG%20%7C%20Sweeper%20(Factory%20New)","AUG | Sweeper (Factory New)"
"AUG%20%7C%20Sweeper%20(Field-Tested)","AUG | Sweeper (Field-Tested)"
"AUG%20%7C%20Sweeper%20(Minimal%20Wear)","AUG | Sweeper (Minimal Wear)"
"AUG%20%7C%20Sweeper%20(Well-Worn)","AUG | Sweeper (Well-Worn)"
"AUG%20%7C%20Syd%20Mead%20(Battle-Scarred)","AUG | Syd Mead (Battle-Scarred)"
"AUG%20%7C%20Syd%20Mead%20(Factory%20New)","AUG | Syd Mead (Factory New)"
"AUG%20%7C%20Syd%20Mead%20(Field-Tested)","AUG | Syd Mead (Field-Tested)"
"AUG%20%7C%20Syd%20Mead%20(Minimal%20Wear)","AUG | Syd Mead (Minimal Wear)"
"AUG%20%7C%20Syd%20Mead%20(Well-Worn)","AUG | Syd Mead (Well-Worn)"
"AUG%20%7C%20Tom%20Cat%20(Battle-Scarred)","AUG | Tom Cat (Battle-Scarred)"
"AUG%20%7C%20Tom%20Cat%20(Factory%20New)","AUG | Tom Cat (Factory New)"
"AUG%20%7C%20Tom%20Cat%20(Field-Tested)","AUG | Tom Cat (Field-Tested)"
"AUG%20%7C%20Tom%20Cat%20(Minimal%20Wear)","AUG | Tom Cat (Minimal Wear)"
"AUG%20%7C%20Tom%20Cat%20(Well-Worn)","AUG | Tom Cat (Well-Worn)"
"AUG%20%7C%20Torque%20(Battle-Scarred)","AUG | Torque (Battle-Scarred)"
"AUG%20%7C%20Torque%20(Factory%20New)","AUG | Torque (Factory New)"
"AUG%20%7C%20Torque%20(Field-Tested)","AUG | Torque (Field-Tested)"
"AUG%20%7C%20Torque%20(Minimal%20Wear)","AUG | Torque (Minimal Wear)"
"AUG%20%7C%20Torque%20(Well-Worn)","AUG | Torque (Well-Worn)"
"AUG%20%7C%20Triqua%20(Battle-Scarred)","AUG | Triqua (Battle-Scarred)"
"AUG%20%7C%20Triqua%20(Factory%20New)","AUG | Triqua (Factory New)"
"AUG%20%7C%20Triqua%20(Field-Tested)","AUG | Triqua (Field-Tested)"
"AUG%20%7C%20Triqua%20(Minimal%20Wear)","AUG | Triqua (Minimal Wear)"
"AUG%20%7C%20Triqua%20(Well-Worn)","AUG | Triqua (Well-Worn)"
"AUG%20%7C%20Wings%20(Factory%20New)","AUG | Wings (Factory New)"
"AUG%20%7C%20Wings%20(Minimal%20Wear)","AUG | Wings (Minimal Wear)"
"Autograph%20Capsule%20%7C%20Astralis%20%7C%20Atlanta%202017","Autograph Capsule | Astralis | Atlanta 2017"
"Autograph%20Capsule%20%7C%20Astralis%20%7C%20Cologne%202016","Autograph Capsule | Astralis | Cologne 2016"
"Autograph%20Capsule%20%7C%20Astralis%20%7C%20MLG%20Columbus%202016","Autograph Capsule | Astralis | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20Challengers%20(Foil)%20%7C%20Atlanta%202017","Autograph Capsule | Challengers (Foil) | Atlanta 2017"
"Autograph%20Capsule%20%7C%20Challengers%20(Foil)%20%7C%20Cluj-Napoca%202015","Autograph Capsule | Challengers (Foil) | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20Challengers%20(Foil)%20%7C%20Cologne%202016","Autograph Capsule | Challengers (Foil) | Cologne 2016"
"Autograph%20Capsule%20%7C%20Challengers%20(Foil)%20%7C%20MLG%20Columbus%202016","Autograph Capsule | Challengers (Foil) | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20Cloud9%20%7C%20Cluj-Napoca%202015","Autograph Capsule | Cloud9 | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20Cloud9%20%7C%20MLG%20Columbus%202016","Autograph Capsule | Cloud9 | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20Cloud9%20G2A%20%7C%20Cologne%202015","Autograph Capsule | Cloud9 G2A | Cologne 2015"
"Autograph%20Capsule%20%7C%20Counter%20Logic%20Gaming%20%7C%20Cluj-Napoca%202015","Autograph Capsule | Counter Logic Gaming | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20Counter%20Logic%20Gaming%20%7C%20Cologne%202015","Autograph Capsule | Counter Logic Gaming | Cologne 2015"
"Autograph%20Capsule%20%7C%20Counter%20Logic%20Gaming%20%7C%20Cologne%202016","Autograph Capsule | Counter Logic Gaming | Cologne 2016"
"Autograph%20Capsule%20%7C%20Counter%20Logic%20Gaming%20%7C%20MLG%20Columbus%202016","Autograph Capsule | Counter Logic Gaming | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20FaZe%20Clan%20%7C%20Atlanta%202017","Autograph Capsule | FaZe Clan | Atlanta 2017"
"Autograph%20Capsule%20%7C%20FaZe%20Clan%20%7C%20Cologne%202016","Autograph Capsule | FaZe Clan | Cologne 2016"
"Autograph%20Capsule%20%7C%20FaZe%20Clan%20%7C%20MLG%20Columbus%202016","Autograph Capsule | FaZe Clan | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20Flipsid3%20Tactics%20%7C%20Atlanta%202017","Autograph Capsule | Flipsid3 Tactics | Atlanta 2017"
"Autograph%20Capsule%20%7C%20Flipsid3%20Tactics%20%7C%20Cluj-Napoca%202015","Autograph Capsule | Flipsid3 Tactics | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20Flipsid3%20Tactics%20%7C%20Cologne%202015","Autograph Capsule | Flipsid3 Tactics | Cologne 2015"
"Autograph%20Capsule%20%7C%20Flipsid3%20Tactics%20%7C%20Cologne%202016","Autograph Capsule | Flipsid3 Tactics | Cologne 2016"
"Autograph%20Capsule%20%7C%20Flipsid3%20Tactics%20%7C%20MLG%20Columbus%202016","Autograph Capsule | Flipsid3 Tactics | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20Fnatic%20%7C%20Atlanta%202017","Autograph Capsule | Fnatic | Atlanta 2017"
"Autograph%20Capsule%20%7C%20Fnatic%20%7C%20Cluj-Napoca%202015","Autograph Capsule | Fnatic | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20Fnatic%20%7C%20Cologne%202015","Autograph Capsule | Fnatic | Cologne 2015"
"Autograph%20Capsule%20%7C%20Fnatic%20%7C%20Cologne%202016","Autograph Capsule | Fnatic | Cologne 2016"
"Autograph%20Capsule%20%7C%20Fnatic%20%7C%20MLG%20Columbus%202016","Autograph Capsule | Fnatic | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20G2%20Esports%20%7C%20Atlanta%202017","Autograph Capsule | G2 Esports | Atlanta 2017"
"Autograph%20Capsule%20%7C%20G2%20Esports%20%7C%20Cluj-Napoca%202015","Autograph Capsule | G2 Esports | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20G2%20Esports%20%7C%20Cologne%202016","Autograph Capsule | G2 Esports | Cologne 2016"
"Autograph%20Capsule%20%7C%20G2%20Esports%20%7C%20MLG%20Columbus%202016","Autograph Capsule | G2 Esports | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20Gambit%20Gaming%20%7C%20Atlanta%202017","Autograph Capsule | Gambit Gaming | Atlanta 2017"
"Autograph%20Capsule%20%7C%20Gambit%20Gaming%20%7C%20Cologne%202016","Autograph Capsule | Gambit Gaming | Cologne 2016"
"Autograph%20Capsule%20%7C%20Gambit%20Gaming%20%7C%20MLG%20Columbus%202016","Autograph Capsule | Gambit Gaming | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20GODSENT%20%7C%20Atlanta%202017","Autograph Capsule | GODSENT | Atlanta 2017"
"Autograph%20Capsule%20%7C%20Group%20A%20(Foil)%20%7C%20Cologne%202015","Autograph Capsule | Group A (Foil) | Cologne 2015"
"Autograph%20Capsule%20%7C%20Group%20B%20(Foil)%20%7C%20Cologne%202015","Autograph Capsule | Group B (Foil) | Cologne 2015"
"Autograph%20Capsule%20%7C%20Group%20C%20(Foil)%20%7C%20Cologne%202015","Autograph Capsule | Group C (Foil) | Cologne 2015"
"Autograph%20Capsule%20%7C%20Group%20D%20(Foil)%20%7C%20Cologne%202015","Autograph Capsule | Group D (Foil) | Cologne 2015"
"Autograph%20Capsule%20%7C%20HellRaisers%20%7C%20Atlanta%202017","Autograph Capsule | HellRaisers | Atlanta 2017"
"Autograph%20Capsule%20%7C%20Legends%20(Foil)%20%7C%20Atlanta%202017","Autograph Capsule | Legends (Foil) | Atlanta 2017"
"Autograph%20Capsule%20%7C%20Legends%20(Foil)%20%7C%20Cluj-Napoca%202015","Autograph Capsule | Legends (Foil) | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20Legends%20(Foil)%20%7C%20Cologne%202016","Autograph Capsule | Legends (Foil) | Cologne 2016"
"Autograph%20Capsule%20%7C%20Legends%20(Foil)%20%7C%20MLG%20Columbus%202016","Autograph Capsule | Legends (Foil) | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20Luminosity%20Gaming%20%7C%20Cluj-Napoca%202015","Autograph Capsule | Luminosity Gaming | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20Luminosity%20Gaming%20%7C%20Cologne%202015","Autograph Capsule | Luminosity Gaming | Cologne 2015"
"Autograph%20Capsule%20%7C%20Luminosity%20Gaming%20%7C%20MLG%20Columbus%202016","Autograph Capsule | Luminosity Gaming | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20mousesports%20%7C%20Atlanta%202017","Autograph Capsule | mousesports | Atlanta 2017"
"Autograph%20Capsule%20%7C%20mousesports%20%7C%20Cluj-Napoca%202015","Autograph Capsule | mousesports | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20mousesports%20%7C%20Cologne%202015","Autograph Capsule | mousesports | Cologne 2015"
"Autograph%20Capsule%20%7C%20mousesports%20%7C%20Cologne%202016","Autograph Capsule | mousesports | Cologne 2016"
"Autograph%20Capsule%20%7C%20mousesports%20%7C%20MLG%20Columbus%202016","Autograph Capsule | mousesports | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20Natus%20Vincere%20%7C%20Atlanta%202017","Autograph Capsule | Natus Vincere | Atlanta 2017"
"Autograph%20Capsule%20%7C%20Natus%20Vincere%20%7C%20Cluj-Napoca%202015","Autograph Capsule | Natus Vincere | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20Natus%20Vincere%20%7C%20Cologne%202015","Autograph Capsule | Natus Vincere | Cologne 2015"
"Autograph%20Capsule%20%7C%20Natus%20Vincere%20%7C%20Cologne%202016","Autograph Capsule | Natus Vincere | Cologne 2016"
"Autograph%20Capsule%20%7C%20Natus%20Vincere%20%7C%20MLG%20Columbus%202016","Autograph Capsule | Natus Vincere | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20Ninjas%20in%20Pyjamas%20%7C%20Cluj-Napoca%202015","Autograph Capsule | Ninjas in Pyjamas | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20Ninjas%20in%20Pyjamas%20%7C%20Cologne%202015","Autograph Capsule | Ninjas in Pyjamas | Cologne 2015"
"Autograph%20Capsule%20%7C%20Ninjas%20in%20Pyjamas%20%7C%20Cologne%202016","Autograph Capsule | Ninjas in Pyjamas | Cologne 2016"
"Autograph%20Capsule%20%7C%20Ninjas%20in%20Pyjamas%20%7C%20MLG%20Columbus%202016","Autograph Capsule | Ninjas in Pyjamas | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20North%20%7C%20Atlanta%202017","Autograph Capsule | North | Atlanta 2017"
"Autograph%20Capsule%20%7C%20OpTic%20Gaming%20%7C%20Atlanta%202017","Autograph Capsule | OpTic Gaming | Atlanta 2017"
"Autograph%20Capsule%20%7C%20OpTic%20Gaming%20%7C%20Cologne%202016","Autograph Capsule | OpTic Gaming | Cologne 2016"
"Autograph%20Capsule%20%7C%20Renegades%20%7C%20Cologne%202015","Autograph Capsule | Renegades | Cologne 2015"
"Autograph%20Capsule%20%7C%20SK%20Gaming%20%7C%20Atlanta%202017","Autograph Capsule | SK Gaming | Atlanta 2017"
"Autograph%20Capsule%20%7C%20SK%20Gaming%20%7C%20Cologne%202016","Autograph Capsule | SK Gaming | Cologne 2016"
"Autograph%20Capsule%20%7C%20Splyce%20%7C%20MLG%20Columbus%202016","Autograph Capsule | Splyce | MLG Columbus 2016"
"Autograph%20Capsule%20%7C%20Team%20Dignitas%20%7C%20Cluj-Napoca%202015","Autograph Capsule | Team Dignitas | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20Team%20Dignitas%20%7C%20Cologne%202016","Autograph Capsule | Team Dignitas | Cologne 2016"
"Autograph%20Capsule%20%7C%20Team%20eBettle%20%7C%20Cologne%202015","Autograph Capsule | Team eBettle | Cologne 2015"
"Autograph%20Capsule%20%7C%20Team%20EnVyUs%20%7C%20Atlanta%202017","Autograph Capsule | Team EnVyUs | Atlanta 2017"
"Autograph%20Capsule%20%7C%20Team%20EnVyUs%20%7C%20Cluj-Napoca%202015","Autograph Capsule | Team EnVyUs | Cluj-Napoca 2015"
"Autograph%20Capsule%20%7C%20Team%20EnVyUs%20%7C%20Cologne%202015","Autograph Capsule | Team EnVyUs | Cologne 2015"
